market_cap_rank,corp_code,corp_name,stock_code,index,"[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_concept_id","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_label_ko","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_label_en","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_class0","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_class1","[D320000] 손익계산서, 성격별 분류 - 연결 | Income statement, by nature of expense - Consolidated financial statements (Unit: KRW)_class2",20240101-20241231_연결재무제표,20230101-20231231_연결재무제표,20220101-20221231_연결재무제표,"[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_concept_id","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_label_ko","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_label_en","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class0","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class1","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class2","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: KRW)_class3",Income statement(Unit: KRW)_label_ko,Income statement(Unit: KRW)_comment,"[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_concept_id","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_label_ko","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_label_en","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_class0","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_class1","[D310000] 손익계산서, 기능별 분류 - 연결 | Income statement, by function of expense - Consolidated financial statements (Unit: USD)_class2"
71,00126308,삼성E&A,028050,19,,,,,,,638672451980.0,695607943011.0,595319035026.0,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),당기손익 [개요],당기순이익(손실),,,,,,,,,,
71,00126308,삼성E&A,028050,6,,,,,,,472246036613.0,254797839478.0,446930370448.0,dart_OtherLosses,기타손실,Other losses,당기손익 [개요],기타손실,,,,,,,,,,
71,00126308,삼성E&A,028050,5,,,,,,,235023138580.0,257012459777.0,447973389591.0,dart_OtherGains,기타이익,Other gains,당기손익 [개요],기타이익,,,,,,,,,,
71,00126308,삼성E&A,028050,4,,,,,,,971611686017.0,993128866188.0,702942994188.0,dart_OperatingIncomeLoss,영업이익(손실),Operating income(loss),당기손익 [개요],영업이익(손실),,,,,,,,,,
71,00126308,삼성E&A,028050,3,,,,,,,537562956151.0,457632969865.0,377982619448.0,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,당기손익 [개요],판매비와관리비,,,,,,,,,,
71,00126308,삼성E&A,028050,2,,,,,,,1509174642168.0,1450761836053.0,1080925613636.0,ifrs-full_GrossProfit,매출총이익,Gross profit,당기손익 [개요],매출총이익,,,,,,,,,,
71,00126308,삼성E&A,028050,1,,,,,,,8457376702309.0,9174156157542.0,8973419011550.0,ifrs-full_CostOfSales,매출원가,Cost of sales,당기손익 [개요],매출원가,,,,,,,,,,
71,00126308,삼성E&A,028050,0,,,,,,,9966551344477.0,10624917993595.0,10054344625186.0,ifrs-full_Revenue,수익(매출액),Revenue,당기손익 [개요],수익(매출액),,,,,,,,,,
71,00126308,삼성E&A,028050,21,,,,,,,-118256882176.0,-58210535382.0,-69610073665.0,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),"Profit (loss), attributable to non-controlling interests",당기손익 [개요],당기순이익(손실)의 귀속 [개요],비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,
71,00126308,삼성E&A,028050,16,,,,,,,9325203036.0,107651995074.0,19543403904.0,dart_LossesOnForeignExchangeTranslationsFinancialExpense,외화환산손실(금융원가),Losses on foreign exchange translations financial expense,당기손익 [개요],금융원가,외화환산손실(금융원가),,,,,,,,,
71,00126308,삼성E&A,028050,18,,,,,,,265104881593.0,237025430972.0,120396129303.0,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),Tax expense (income),당기손익 [개요],법인세비용(수익),,,,,,,,,,
71,00126308,삼성E&A,028050,17,,,,,,,903777333573.0,932633373983.0,715715164329.0,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),Profit (loss) before tax,당기손익 [개요],법인세비용차감전순이익(손실),,,,,,,,,,
71,00126308,삼성E&A,028050,22,,,,,,,3862.0,3846.0,3392.0,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,당기손익 [개요],주당이익 [개요],기본주당이익(손실),,,,,,,,,
71,00126308,삼성E&A,028050,20,,,,,,,756929334156.0,753818478393.0,664929108691.0,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),"Profit (loss), attributable to owners of parent",당기손익 [개요],당기순이익(손실)의 귀속 [개요],지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,
79,00500254,GS,078930,16,,,,,,,0.0,-36425000000.0,-60982000000.0,ifrs-full_IncomeFromDiscontinuedOperationsAttributableToOwnersOfParent,지배기업의 소유주에게 귀속될 중단영업손익,Income from discontinued operations attributable to owners of parent,당기손익 [개요],당기순이익(손실)의 귀속 [개요],지배기업소유주지분순이익,지배기업의 소유주에게 귀속될 중단영업손익,,,,,,,,
79,00500254,GS,078930,9,,,,,,,2718516000000.0,3462407000000.0,4759941000000.0,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),Profit (loss) before tax,당기손익 [개요],법인세비용차감전순이익(손실),,,,,,,,,,
79,00500254,GS,078930,8,,,,,,,-651391000000.0,-531222000000.0,-550246000000.0,ifrs-full_FinanceCosts,금융원가,Finance costs,당기손익 [개요],금융원가,,,,,,,,,,
79,00500254,GS,078930,15,,,,,,,567020000000.0,1337076000000.0,2203949000000.0,ifrs-full_IncomeFromContinuingOperationsAttributableToOwnersOfParent,지배기업의 소유주에게 귀속될 계속영업손익,Income from continuing operations attributable to owners of parent,당기손익 [개요],당기순이익(손실)의 귀속 [개요],지배기업소유주지분순이익,지배기업의 소유주에게 귀속될 계속영업손익,,,,,,,,
79,00500254,GS,078930,14,,,,,,,567020000000.0,1300651000000.0,2142967000000.0,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업소유주지분순이익,"Profit (loss), attributable to owners of parent",당기손익 [개요],당기순이익(손실)의 귀속 [개요],지배기업소유주지분순이익,,,,,,,,,
79,00500254,GS,078930,13,,,,,,,863517000000.0,1578711000000.0,2482704000000.0,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),당기손익 [개요],당기순이익(손실),,,,,,,,,,
79,00500254,GS,078930,12,,,,,,,0.0,-61563000000.0,-102767000000.0,ifrs-full_ProfitLossFromDiscontinuedOperations,중단영업이익(손실),Profit (loss) from discontinued operations,당기손익 [개요],중단영업이익(손실),,,,,,,,,,
79,00500254,GS,078930,11,,,,,,,863517000000.0,1640274000000.0,2585471000000.0,ifrs-full_ProfitLossFromContinuingOperations,계속영업이익(손실),Profit (loss) from continuing operations,당기손익 [개요],계속영업이익(손실),,,,,,,,,,
79,00500254,GS,078930,10,,,,,,,-1854999000000.0,-1822133000000.0,-2174470000000.0,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,Tax expense,당기손익 [개요],법인세비용,,,,,,,,,,
79,00500254,GS,078930,1,,,,,,,-19106363000000.0,-19264794000000.0,-20614776000000.0,ifrs-full_CostOfSales,매출원가,Cost of sales,당기손익 [개요],매출원가,,,,,,,,,,
79,00500254,GS,078930,18,,,,,,,5988.0,13737.0,22634.0,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실) 합계,Total basic earnings (loss) per share,당기손익 [개요],주당이익 [개요],기본주당이익(손실) 합계,,,,,,,,,
79,00500254,GS,078930,23,,,,,,,0.0,-385.0,-644.0,entity00500254_BasicEarningsLossPerSharePreferredStockFromDiscontinuedOperationsOfBasicEarningsLossPerSharePreferredStockOfEarningsPerShareAbstract,중단영업우선주주당이익,Basic earnings loss per share preferred stock from discontinued operations,당기손익 [개요],주당이익 [개요],우선주기본주당순이익(손실),중단영업우선주주당이익,,,,,,,,
79,00500254,GS,078930,21,,,,,,,6038.0,13787.0,22684.0,entity00500254_BasicEarningsLossPerSharePreferredStockOfEarningsPerShareAbstract,우선주기본주당순이익(손실),Basic earnings loss per share preferred stock,당기손익 [개요],주당이익 [개요],우선주기본주당순이익(손실),,,,,,,,,
79,00500254,GS,078930,22,,,,,,,6038.0,14172.0,23328.0,entity00500254_BasicEarningsLossPerSharePreferredStockFromContinuingOperationsOfBasicEarningsLossPerSharePreferredStockOfEarningsPerShareAbstract,계속영업우선주주당이익,Basic earnings loss per share preferred stock from continuing operations,당기손익 [개요],주당이익 [개요],우선주기본주당순이익(손실),계속영업우선주주당이익,,,,,,,,
79,00500254,GS,078930,17,,,,,,,296497000000.0,278060000000.0,339737000000.0,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분순이익,"Profit (loss), attributable to non-controlling interests",당기손익 [개요],당기순이익(손실)의 귀속 [개요],비지배지분순이익,,,,,,,,,
79,00500254,GS,078930,19,,,,,,,5988.0,14122.0,23278.0,ifrs-full_BasicEarningsLossPerShareFromContinuingOperations,계속영업보통주주당이익,Basic earnings (loss) per common share from continuing operations,당기손익 [개요],주당이익 [개요],기본주당이익(손실) 합계,계속영업보통주주당이익,,,,,,,,
79,00500254,GS,078930,20,,,,,,,0.0,-385.0,-644.0,ifrs-full_BasicEarningsLossPerShareFromDiscontinuedOperations,중단영업보통주주당이익,Basic earnings (loss) per common share from discontinued operations,당기손익 [개요],주당이익 [개요],기본주당이익(손실) 합계,중단영업보통주주당이익,,,,,,,,
79,00500254,GS,078930,0,,,,,,,25297467000000.0,25978494000000.0,28582513000000.0,ifrs-full_Revenue,수익(매출액),Revenue,당기손익 [개요],수익(매출액),,,,,,,,,,
79,00500254,GS,078930,4,,,,,,,3060163000000.0,3721802000000.0,5120181000000.0,dart_OperatingIncomeLoss,영업이익(손실),Operating income(loss),당기손익 [개요],영업이익(손실),,,,,,,,,,
79,00500254,GS,078930,7,,,,,,,312821000000.0,217336000000.0,230566000000.0,ifrs-full_FinanceIncome,금융수익,Finance income,당기손익 [개요],금융수익,,,,,,,,,,
79,00500254,GS,078930,6,,,,,,,-441906000000.0,-278981000000.0,-401086000000.0,dart_OtherLosses,기타손실,Other losses,당기손익 [개요],기타손실,,,,,,,,,,
79,00500254,GS,078930,5,,,,,,,438829000000.0,333472000000.0,360526000000.0,dart_OtherGains,기타이익,Other gains,당기손익 [개요],기타이익,,,,,,,,,,
79,00500254,GS,078930,2,,,,,,,6191104000000.0,6713700000000.0,7967737000000.0,ifrs-full_GrossProfit,매출총이익,Gross profit,당기손익 [개요],매출총이익,,,,,,,,,,
79,00500254,GS,078930,3,,,,,,,-3130941000000.0,-2991898000000.0,-2847556000000.0,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,당기손익 [개요],판매비와관리비,,,,,,,,,,
83,00139834,LG씨엔에스,064400,8,,,,,,,64869113000.0,46855185000.0,49446061000.0,entity00139834_OtherNonOperatingIncomesOfIncomeStatementAbstract,기타영업외수익,Other non-operating incomes,ifrs-full:IncomeStatementAbstract,기타영업외수익,,,,,,,,,,
83,00139834,LG씨엔에스,064400,0,,,,,,,5982627063000.0,5605300168000.0,4969651212000.0,ifrs-full_Revenue,매출,Revenue,ifrs-full:IncomeStatementAbstract,매출,,,,,,,,,,
83,00139834,LG씨엔에스,064400,9,,,,,,,106395079000.0,79927369000.0,74137386000.0,entity00139834_OtherNonOperatingExpensesOfIncomeStatementAbstract,기타영업외비용,Other non-operating expenses,ifrs-full:IncomeStatementAbstract,기타영업외비용,,,,,,,,,,
83,00139834,LG씨엔에스,064400,10,,,,,,,485484977000.0,442662493000.0,364864128000.0,ifrs-full_ProfitLossBeforeTax,법인세차감전순이익,Profit (loss) before tax,ifrs-full:IncomeStatementAbstract,법인세차감전순이익,,,,,,,,,,
83,00139834,LG씨엔에스,064400,11,,,,,,,120570547000.0,110310258000.0,99895973000.0,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,Tax expense (income),ifrs-full:IncomeStatementAbstract,법인세비용,,,,,,,,,,
83,00139834,LG씨엔에스,064400,12,,,,,,,364914430000.0,332352235000.0,264968155000.0,ifrs-full_ProfitLoss,당기순이익,Profit (loss),ifrs-full:IncomeStatementAbstract,당기순이익,,,,,,,,,,
83,00139834,LG씨엔에스,064400,13,,,,,,,364512422000.0,332322251000.0,265375671000.0,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주,"Profit (loss), attributable to owners of parent",ifrs-full:IncomeStatementAbstract,당기순이익의 귀속,지배기업의 소유주,,,,,,,,,
83,00139834,LG씨엔에스,064400,14,,,,,,,402008000.0,29984000.0,-407516000.0,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,"Profit (loss), attributable to non-controlling interests",ifrs-full:IncomeStatementAbstract,당기순이익의 귀속,비지배지분,,,,,,,,,
83,00139834,LG씨엔에스,064400,15,,,,,,,4180.0,3811.0,3043.0,ifrs-full_BasicEarningsLossPerShare,기본주당순이익,Basic earnings (loss) per share,ifrs-full:IncomeStatementAbstract,주당손익(단위: 원),기본주당순이익,,,,,,,,,
83,00139834,LG씨엔에스,064400,16,,,,,,,4180.0,3811.0,3043.0,ifrs-full_DilutedEarningsLossPerShare,희석주당순이익,Diluted earnings (loss) per share,ifrs-full:IncomeStatementAbstract,주당손익(단위: 원),희석주당순이익,,,,,,,,,
83,00139834,LG씨엔에스,064400,4,,,,,,,512864077000.0,464048383000.0,385394776000.0,dart_OperatingIncomeLoss,영업이익,Operating income(loss),ifrs-full:IncomeStatementAbstract,영업이익,,,,,,,,,,
83,00139834,LG씨엔에스,064400,7,,,,,,,4812460000.0,14838823000.0,5456123000.0,entity00139834_ProfitsandlossofassociatesandjointventuresaccountedforusingequitymethodOfIncomeStatementAbstract,지분법투자손익,Profit(loss) of investments accounted for using equity method,ifrs-full:IncomeStatementAbstract,지분법투자손익,,,,,,,,,,
83,00139834,LG씨엔에스,064400,6,,,,,,,29789025000.0,39559275000.0,19485134000.0,ifrs-full_FinanceCosts,금융비용,Finance costs,ifrs-full:IncomeStatementAbstract,금융비용,,,,,,,,,,
83,00139834,LG씨엔에스,064400,5,,,,,,,39123431000.0,36406746000.0,18189688000.0,ifrs-full_FinanceIncome,금융수익,Finance income,ifrs-full:IncomeStatementAbstract,금융수익,,,,,,,,,,
83,00139834,LG씨엔에스,064400,2,,,,,,,931241099000.0,834853111000.0,732010458000.0,ifrs-full_GrossProfit,매출총이익,Gross profit,ifrs-full:IncomeStatementAbstract,매출총이익,,,,,,,,,,
83,00139834,LG씨엔에스,064400,3,,,,,,,418377022000.0,370804728000.0,346615682000.0,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,,,,,,,,,,
83,00139834,LG씨엔에스,064400,1,,,,,,,5051385964000.0,4770447057000.0,4237640754000.0,ifrs-full_CostOfSales,매출원가,Cost of sales,ifrs-full:IncomeStatementAbstract,매출원가,,,,,,,,,,
84,00124540,대우건설,047040,1,,,,,,,9576062675052.0,10436072414834.0,9165519754856.0,ifrs-full_CostOfSales,매출원가,Cost of sales,ifrs-full:IncomeStatementAbstract,매출원가,,,,,,,,,,
84,00124540,대우건설,047040,9,,,,,,,160163190802.0,150492711263.0,80435371839.0,ifrs-full_FinanceCosts,금융원가,Financial costs,ifrs-full:IncomeStatementAbstract,금융원가,,,,,,,,,,
84,00124540,대우건설,047040,10,,,,,,,358495062520.0,744966624880.0,713497588646.0,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),Profit (loss) before tax,ifrs-full:IncomeStatementAbstract,법인세비용차감전순이익(손실),,,,,,,,,,
84,00124540,대우건설,047040,12,,,,,,,242849735359.0,521479149761.0,508010238954.0,ifrs-full_ProfitLoss,당기순이익,Profit,ifrs-full:IncomeStatementAbstract,당기순이익,,,,,,,,,,
84,00124540,대우건설,047040,11,,,,,,,115645327161.0,223487475119.0,205487349692.0,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용,Income tax expense,ifrs-full:IncomeStatementAbstract,법인세비용,,,,,,,,,,
84,00124540,대우건설,047040,13,,,,,,,234094221827.0,511710239669.0,504006912863.0,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주지분,Owners of the Parent Company,ifrs-full:IncomeStatementAbstract,당기순이익(손실)의 귀속 [개요],지배기업의 소유주지분,,,,,,,,,
84,00124540,대우건설,047040,14,,,,,,,8755513532.0,9768910092.0,4003326091.0,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분,Non-controlling interest,ifrs-full:IncomeStatementAbstract,당기순이익(손실)의 귀속 [개요],비지배지분,,,,,,,,,
84,00124540,대우건설,047040,15,,,,,,,570.0,1245.0,1227.0,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,ifrs-full:IncomeStatementAbstract,지배기업의 소유주지분에 대한 주당이익,기본주당이익(손실),,,,,,,,,
84,00124540,대우건설,047040,5,,,,,,,151108728.0,-8529286694.0,4187879107.0,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,관계기업투자당기손익지분,Share of gain (loss) of associates,ifrs-full:IncomeStatementAbstract,관계기업투자당기손익지분,,,,,,,,,,
84,00124540,대우건설,047040,16,,,,,,,569.0,1244.0,1225.0,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),Diluted earnings (loss) per share,ifrs-full:IncomeStatementAbstract,지배기업의 소유주지분에 대한 주당이익,희석주당이익(손실),,,,,,,,,
84,00124540,대우건설,047040,0,,,,,,,10503609086034.0,11647800864690.0,10419213132139.0,ifrs-full_Revenue,매출액,Revenue,ifrs-full:IncomeStatementAbstract,매출액,,,,,,,,,,
84,00124540,대우건설,047040,7,,,,,,,828690032893.0,554475284586.0,390864860131.0,dart_OtherLosses,기타비용,Other losses,ifrs-full:IncomeStatementAbstract,기타비용,,,,,,,,,,
84,00124540,대우건설,047040,8,,,,,,,103557826305.0,136443152451.0,77809574677.0,ifrs-full_FinanceIncome,금융수익,Financial income,ifrs-full:IncomeStatementAbstract,금융수익,,,,,,,,,,
84,00124540,대우건설,047040,3,,,,,,,524420797101.0,549210897240.0,493686862641.0,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling and administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,,,,,,,,,,
84,00124540,대우건설,047040,4,,,,,,,403125613881.0,662517552616.0,760006514642.0,dart_OperatingIncomeLoss,영업이익(손실),Operating income(loss),ifrs-full:IncomeStatementAbstract,영업이익(손실),,,,,,,,,,
84,00124540,대우건설,047040,2,,,,,,,927546410982.0,1211728449856.0,1253693377283.0,ifrs-full_GrossProfit,매출총이익,Gross profit,ifrs-full:IncomeStatementAbstract,매출총이익,,,,,,,,,,
84,00124540,대우건설,047040,6,,,,,,,840513737301.0,659503202356.0,342793852190.0,dart_OtherGains,기타수익,Other income,ifrs-full:IncomeStatementAbstract,기타수익,,,,,,,,,,
87,00136378,신세계,004170,4,,,,,,,477024306786.0,639780613579.0,645448993543.0,dart_OperatingIncomeLoss,영업이익(손실),Operating income(loss),ifrs-full:IncomeStatementAbstract,영업이익(손실),,,,,,,,,,
87,00136378,신세계,004170,5,,,,,,,143443427413.0,139721113297.0,124744625708.0,ifrs-full_FinanceIncome,금융이익,Finance income,ifrs-full:IncomeStatementAbstract,금융이익,,,,,,,,,,
87,00136378,신세계,004170,3,,,,,,,3575691659046.0,3215206458048.0,4439735318047.0,dart_TotalSellingGeneralAdministrativeExpenses,판매비와관리비,Selling general administrative expenses,ifrs-full:IncomeStatementAbstract,판매비와관리비,,,,,,,,,,
87,00136378,신세계,004170,14,,,,,,,78826386947.0,86856341683.0,141574600644.0,ifrs-full_ProfitLossAttributableToNoncontrollingInterests,비지배지분에 귀속되는 당기순이익(손실),"Profit (loss), attributable to non-controlling interests",ifrs-full:IncomeStatementAbstract,당기순이익(손실)의 귀속 [개요],비지배지분에 귀속되는 당기순이익(손실),,,,,,,,,
87,00136378,신세계,004170,15,,,,,,,11776.0,23574.0,41282.0,ifrs-full_BasicEarningsLossPerShare,기본주당이익(손실),Basic earnings (loss) per share,ifrs-full:IncomeStatementAbstract,주당이익 [개요],기본주당이익(손실),,,,,,,,,
87,00136378,신세계,004170,16,,,,,,,11776.0,23574.0,41282.0,ifrs-full_DilutedEarningsLossPerShare,희석주당이익(손실),Diluted earnings (loss) per share,ifrs-full:IncomeStatementAbstract,주당이익 [개요],희석주당이익(손실),,,,,,,,,
87,00136378,신세계,004170,9,,,,,,,128844534177.0,113387636572.0,61035502221.0,dart_OtherLosses,기타영업외비용,Other losses,ifrs-full:IncomeStatementAbstract,기타영업외비용,,,,,,,,,,
87,00136378,신세계,004170,10,,,,,,,194599880323.0,453216280859.0,521874825260.0,ifrs-full_ProfitLossBeforeTax,법인세비용차감전순이익(손실),Profit (loss) before tax,ifrs-full:IncomeStatementAbstract,법인세비용차감전순이익(손실),,,,,,,,,,
87,00136378,신세계,004170,11,,,,,,,7991016359.0,141248268251.0,-25765049972.0,ifrs-full_IncomeTaxExpenseContinuingOperations,법인세비용(수익),Tax expense (income),ifrs-full:IncomeStatementAbstract,법인세비용(수익),,,,,,,,,,
87,00136378,신세계,004170,12,,,,,,,186608863964.0,311968012608.0,547639875232.0,ifrs-full_ProfitLoss,당기순이익(손실),Profit (loss),ifrs-full:IncomeStatementAbstract,당기순이익(손실),,,,,,,,,,
87,00136378,신세계,004170,13,,,,,,,107782477017.0,225111670925.0,406065274588.0,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주에게 귀속되는 당기순이익(손실),"Profit (loss), attributable to owners of parent",ifrs-full:IncomeStatementAbstract,당기순이익(손실)의 귀속 [개요],지배기업의 소유주에게 귀속되는 당기순이익(손실),,,,,,,,,
87,00136378,신세계,004170,0,,,,,,,6570412728809.0,6357088542148.0,7812755198909.0,ifrs-full_Revenue,매출액,Revenue,ifrs-full:IncomeStatementAbstract,매출액,,,,,,,,,,
87,00136378,신세계,004170,1,,,,,,,2517696762977.0,2502101470521.0,2727570887319.0,ifrs-full_CostOfSales,매출원가,Cost of sales,ifrs-full:IncomeStatementAbstract,매출원가,,,,,,,,,,
87,00136378,신세계,004170,2,,,,,,,4052715965832.0,3854987071627.0,5085184311590.0,ifrs-full_GrossProfit,매출총이익,Gross profit,ifrs-full:IncomeStatementAbstract,매출총이익,,,,,,,,,,
87,00136378,신세계,004170,8,,,,,,,16214254577.0,25024560126.0,44827154807.0,dart_OtherGains,기타영업외수익,Other gains,ifrs-full:IncomeStatementAbstract,기타영업외수익,,,,,,,,,,
87,00136378,신세계,004170,7,,,,,,,-12336238187.0,-6843122086.0,-22882789204.0,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법투자이익(손실),Share of profit (loss) of associates and joint ventures accounted for using equity method,ifrs-full:IncomeStatementAbstract,지분법투자이익(손실),,,,,,,,,,
87,00136378,신세계,004170,6,,,,,,,300901336089.0,231079247485.0,209227657373.0,ifrs-full_FinanceCosts,금융원가,Finance costs,ifrs-full:IncomeStatementAbstract,금융원가,,,,,,,,,,
88,00231363,LG유플러스,032640,6,dart_Commissions,지급수수료,Commissions,ifrs-full:IncomeStatementAbstract,영업비용,지급수수료,1769220000000.0,1712586000000.0,1717413000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,7,dart_OtherOperatingExpense,기타영업비용,Other operating expense,ifrs-full:IncomeStatementAbstract,영업비용,기타영업비용,2665200000000.0,2622287000000.0,2430046000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,8,dart_OperatingIncomeLoss,영업이익,Operating income,ifrs-full:IncomeStatementAbstract,영업이익,,863130000000.0,998031000000.0,1081260000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,12,dart_OtherGains,기타영업외수익,Other gains,ifrs-full:IncomeStatementAbstract,기타영업외수익,,99364000000.0,94366000000.0,84035000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,9,ifrs-full_FinanceIncome,금융수익,Finance income,ifrs-full:IncomeStatementAbstract,금융수익,,75474000000.0,58181000000.0,57054000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,10,ifrs-full_FinanceCosts,금융비용,Financial costs,ifrs-full:IncomeStatementAbstract,금융비용,,311831000000.0,287191000000.0,222918000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,11,ifrs-full_ShareOfProfitLossOfAssociatesAndJointVenturesAccountedForUsingEquityMethod,지분법이익(손실),Share of profit (loss) of associates and joint ventures accounted for using equity method,ifrs-full:IncomeStatementAbstract,지분법이익(손실),,-1743000000.0,1759000000.0,3334000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,16,ifrs-full_ProfitLoss,당기순이익,Profit (loss),ifrs-full:IncomeStatementAbstract,당기순이익,,314602000000.0,630241000000.0,662588000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,17,ifrs-full_ProfitLossAttributableToOwnersOfParent,지배기업의 소유주,Earnings per share,ifrs-full:IncomeStatementAbstract,당기순이익의 귀속,지배기업의 소유주,374464000000.0,622773000000.0,663055000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,5,entity00231363_SalesCommissionOfOperatingExpense,판매수수료,Sales commission,ifrs-full:IncomeStatementAbstract,영업비용,판매수수료,2068336000000.0,2058690000000.0,2117389000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,4,ifrs-full_DepreciationAndAmortisationExpense,감가상각비와무형자산상각비,Depreciation and amortization,ifrs-full:IncomeStatementAbstract,영업비용,감가상각비와무형자산상각비,2663765000000.0,2571236000000.0,2451181000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,3,ifrs-full_EmployeeBenefitsExpense,종업원급여,Employee benefits expense,ifrs-full:IncomeStatementAbstract,영업비용,종업원급여,1669381000000.0,1537521000000.0,1457486000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,2,ifrs-full_CostOfInventoriesRecognisedAsExpenseDuringPeriod,상품구입원가,Cost of inventories recognised as expense during period,ifrs-full:IncomeStatementAbstract,영업비용,상품구입원가,2926166000000.0,2872275000000.0,2651215000000.0,,,,,,,,,,,,,,,
88,00231363,LG유플러스,032640,1,ifrs-full_OperatingExpense,영업비용,Operating expense,ifrs-full:IncomeStatementAbstract,영업비용,,13762068000000.0,13374595000000.0,12824730000000.0,,,,,,,,,,,,,,,
